"PTI";"CTSH";"LFUS";"LIFE";"CIZN";"AMAT";"SIVB";"ADOM";"RDI";"ADP";"CENTA";"SELF";"CSWI";"IOTS";"KINS";"BSFT";"GFN";"JKHY";"FUV";"CGNT";"CSSE";"IBCP";"SNMX";"FRTA";"XGTI";"AAXN"
0,00698371106694173;0,019999999999996;-0,00999999999999091;0,0263238367777112;0,0182339878316391;0,0600000000000023;0,761400000000009;-0,0409889021320939;0;-0,0599999999999881;-0,0850000000000009;0,0100000000000007;-0,100000000000001;0,0800000000000001;0,0500000000000007;0,0000236727916060886;0,00710056096476297;-0,127252627679738;0,0454085843141856;0,0447099567177096;0,0617819751227167;0,120000000000001;0,0149126143296276;0,0299999999999994;-0,0056859510702103;-0,0132933047408095
0,0824018302453893;0,0400000000000063;0,409999999999997;-0,0314158844409036;0,163428689076714;-0,0150000000000006;-0,424999999999983;-0,0270255322733401;-0,0300000000000011;-0,0100000000000051;0,0549999999999997;0;-0,0750000000000028;0,0199999999999996;-0,0500000000000007;0,0000156406592353164;0,00438438262052987;-0,0210267165802378;0,0254128541240979;-0,0181643236684415;-0,0246522406448992;0,0500000000000007;0,00140632746185676;-0,0199999999999996;0,00185507246491401;-0,0100000000000016
-0,0116604529795521;-0,0999999999999943;0;-0,0185841155590967;-0,178376579259847;-0,0150000000000006;0,674999999999983;0,00718104519356055;0,0199999999999996;0,0649999999999977;0,0700000000000003;0;-0,0749999999999957;0;0;0,0000103338138330855;0,00281798485078877;-0,00999779038102133;0,0213129753718504;-0,0264129512982691;0,0238498968153475;0;-0,0131999524452278;0,00999999999999979;-0,00522401754199664;0,0222155507901363
-0,00401025019116297;0,0599999999999881;0,0500000000000114;-0,0499999999999998;0,0542360082241302;0,0700000000000003;0,385500000000008;-0,0302652655099309;0,0100000000000016;0,00499999999999545;0,0200000000000031;0;-0,0500000000000043;0,100000000000001;0,0399999999999991;0,00000682757080028296;0,00177871010755748;-0,0295075627504247;0,0469137060847351;-0,00442272503328933;-0,0202586530256372;0;0,0142680511743289;-0,00499999999999901;-0,00435210079994541;-0,0344311015802674
-0,00377920084441996;-0,00999999999999091;-0,200000000000017;-0,0435841155590975;0,00307488460732586;-0,0300000000000011;0,764499999999998;-0,019955033368884;-0,0199999999999996;-0,0299999999999869;-0,150000000000006;0;0,100000000000001;-0,0490000000000004;-0,0399999999999991;0,0500045109892469;0,00113188217625915;-0,0480626999372191;0,288299967833177;0;0,0184285058092115;0,125;0,0059217531694602;-0,0150000000000006;-0,0030449275350859;0,00664665237040296
-0,0488997386066696;-0,0799999999999983;1,14000000000001;-0,00929205777954856;0,152264544087661;0,149999999999999;-0,870000000000005;-0,00315710766266442;0,00999999999999801;-0,0400000000000063;-0,00999999999999801;0;0;0,0255999999999998;0;-0,0169619227961491;0,000717643444616556;0,0242866507496302;-0,0624407513504943;0,02;0,00283707205386996;0,125;0,0183789039816729;0,0600000000000005;-0,0030449275350859;0
0,02198245556677;0,109999999999999;0,00999999999999091;-0,0194999999999999;-0,261598578377626;-0,00999999999999801;-0,25;-0,012081600398878;0,0300000000000011;0,0300000000000011;-0,0499999999999972;0,00999999999999979;0,0750000000000028;0,0234000000000005;0;0,0137932247755543;0,000455753809327497;0,0930961924600382;0,0805432855863155;0,0344227250332891;0,0342349345936217;-0,0500000000000007;-0,00207824683053959;0,0199999999999996;0,000955072464914108;-0,0200000000000031
0,0187601819923682;-0,0600000000000023;-0,778999999999996;-0,0361478050680475;0,204813963418765;0,0649999999999977;-0,550000000000011;-0,0379658557441047;-0,0199999999999996;0,0799999999999983;-0,0500000000000043;0;0,174999999999997;0,0999999999999996;0;-0,015886789691379;0,000289221596601053;0,0185440009208264;0,0401181005599027;-0,0233659124500663;-0,0295885938727594;0;0,00336176430655799;-0,0300000000000011;0,00507622347968084;0,024431101580273
0,0363519812011655;0,109999999999999;1,929;0,012658381206843;1,12794485198323;-0,0399999999999991;-0,369999999999976;-0,019432323539446;-0,00499999999999901;-0,0600000000000023;0,0300000000000011;-0,0200000000000005;0,5;-0,0449999999999999;0;0,0145035672990019;0,000183601214271967;-0,0523612373223159;0,00194915695315911;0,00346591245006644;-0,0341672028666249;0,149999999999999;0,00139604365678792;0,0100000000000016;-0,00851465898975046;-0,0144311015802714
0,0126021334777273;0;-0,629999999999995;0,00939736608165731;0,139960606294991;0,0850000000000009;1,34;-0,0396124653172913;-0,0199999999999996;-0,00579999999999359;-0,0700000000000003;-0,00999999999999979;0;0,0449999999999999;-0,0500000000000007;-0,0154174650111401;0,0501165347457944;0,0151981630261844;-0,00423967828335314;0,022133476141811;-0,0286607904858833;-0,0999999999999979;-0,00762109601832694;-0,0300000000000011;-0,0056859510702103;-0,0142844492098639
